,cuisine
124248,southern_us
124249,cajun_creole
124250,italian
124251,greek
124252,thai
124253,mexican
124254,korean
124255,korean
124256,italian
124257,italian
124258,mexican
124259,mexican
124260,chinese
124261,mexican
124262,mexican
124263,italian
124264,korean
124265,filipino
124266,thai
124267,french
124268,british
124269,greek
124270,mexican
124271,chinese
124272,italian
124273,vietnamese
124274,mexican
124275,cajun_creole
124276,french
124277,mexican
124278,chinese
124279,mexican
124280,italian
124281,greek
124282,italian
124283,french
124284,chinese
124285,italian
124286,italian
124287,french
124288,spanish
124289,chinese
124290,cajun_creole
124291,filipino
124292,southern_us
124293,french
124294,japanese
124295,italian
124296,indian
124297,indian
124298,brazilian
124299,italian
124300,mexican
124301,mexican
124302,italian
124303,cajun_creole
124304,italian
124305,thai
124306,greek
124307,japanese
124308,cajun_creole
124309,mexican
124310,chinese
124311,chinese
124312,british
124313,indian
124314,indian
124315,french
124316,chinese
124317,southern_us
124318,mexican
124319,italian
124320,indian
124321,italian
124322,italian
124323,irish
124324,french
124325,italian
124326,italian
124327,moroccan
124328,french
124329,italian
124330,italian
124331,italian
124332,cajun_creole
124333,italian
124334,mexican
124335,french
124336,italian
124337,chinese
124338,thai
124339,italian
124340,cajun_creole
124341,chinese
124342,italian
124343,italian
124344,mexican
124345,italian
124346,southern_us
124347,greek
124348,thai
124349,mexican
124350,greek
124351,cajun_creole
124352,cajun_creole
124353,japanese
124354,italian
124355,mexican
124356,indian
124357,chinese
124358,italian
124359,japanese
124360,irish
124361,brazilian
124362,jamaican
124363,indian
124364,italian
124365,mexican
124366,southern_us
124367,moroccan
124368,brazilian
124369,greek
124370,southern_us
124371,southern_us
124372,italian
124373,vietnamese
124374,thai
124375,filipino
124376,filipino
124377,chinese
124378,korean
124379,japanese
124380,spanish
124381,italian
124382,russian
124383,brazilian
124384,indian
124385,moroccan
124386,indian
124387,italian
124388,french
124389,korean
124390,filipino
124391,french
124392,spanish
124393,mexican
124394,french
124395,cajun_creole
124396,southern_us
124397,italian
124398,chinese
124399,chinese
124400,italian
124401,southern_us
124402,italian
124403,japanese
124404,indian
124405,indian
124406,chinese
124407,moroccan
124408,french
124409,thai
124410,italian
124411,italian
124412,mexican
124413,mexican
124414,moroccan
124415,moroccan
124416,thai
124417,british
124418,russian
124419,italian
124420,cajun_creole
124421,chinese
124422,korean
124423,japanese
124424,indian
124425,indian
124426,spanish
124427,jamaican
124428,mexican
124429,french
124430,southern_us
124431,chinese
124432,southern_us
124433,thai
124434,brazilian
124435,korean
124436,mexican
124437,thai
124438,mexican
124439,french
124440,french
124441,italian
124442,irish
124443,italian
124444,chinese
124445,indian
124446,cajun_creole
124447,mexican
124448,irish
124449,chinese
124450,chinese
124451,mexican
124452,italian
124453,cajun_creole
124454,moroccan
124455,japanese
124456,greek
124457,italian
124458,british
124459,mexican
124460,greek
124461,mexican
124462,greek
124463,jamaican
124464,jamaican
124465,italian
124466,greek
124467,british
124468,cajun_creole
124469,chinese
124470,moroccan
124471,french
124472,chinese
124473,greek
124474,italian
124475,korean
124476,chinese
124477,filipino
124478,moroccan
124479,mexican
124480,southern_us
124481,japanese
124482,mexican
124483,cajun_creole
124484,moroccan
124485,french
124486,mexican
124487,japanese
124488,french
124489,italian
124490,italian
124491,mexican
124492,southern_us
124493,mexican
124494,vietnamese
124495,mexican
124496,french
124497,italian
124498,italian
124499,greek
124500,spanish
124501,indian
124502,italian
124503,mexican
124504,greek
124505,italian
124506,mexican
124507,southern_us
124508,italian
124509,mexican
124510,mexican
124511,italian
124512,italian
124513,italian
124514,southern_us
124515,southern_us
124516,japanese
124517,italian
124518,indian
124519,mexican
124520,mexican
124521,jamaican
124522,italian
124523,indian
124524,indian
124525,italian
124526,mexican
124527,mexican
124528,cajun_creole
124529,mexican
124530,french
124531,chinese
124532,mexican
124533,mexican
124534,italian
124535,mexican
124536,mexican
124537,french
124538,french
124539,italian
124540,mexican
124541,french
124542,mexican
124543,spanish
124544,italian
124545,italian
124546,italian
124547,italian
124548,southern_us
124549,mexican
124550,mexican
124551,italian
124552,greek
124553,cajun_creole
124554,italian
124555,italian
124556,spanish
124557,italian
124558,spanish
124559,italian
124560,thai
124561,indian
124562,indian
124563,mexican
124564,italian
124565,mexican
124566,cajun_creole
124567,moroccan
124568,italian
124569,mexican
124570,chinese
124571,italian
124572,spanish
124573,french
124574,southern_us
124575,italian
124576,french
124577,italian
124578,southern_us
124579,spanish
124580,chinese
124581,italian
124582,thai
124583,french
124584,mexican
124585,indian
124586,spanish
124587,chinese
124588,korean
124589,filipino
124590,jamaican
124591,mexican
124592,chinese
124593,jamaican
124594,southern_us
124595,italian
124596,moroccan
124597,irish
124598,indian
124599,chinese
124600,korean
124601,italian
124602,french
124603,southern_us
124604,korean
124605,indian
124606,southern_us
124607,greek
124608,chinese
124609,british
124610,mexican
124611,jamaican
124612,cajun_creole
124613,mexican
124614,vietnamese
124615,mexican
124616,indian
124617,mexican
124618,southern_us
124619,chinese
124620,british
124621,korean
124622,chinese
124623,japanese
124624,greek
124625,indian
124626,italian
124627,mexican
124628,italian
124629,chinese
124630,mexican
124631,mexican
124632,italian
124633,french
124634,mexican
124635,italian
124636,italian
124637,indian
124638,cajun_creole
124639,indian
124640,mexican
124641,mexican
124642,indian
124643,french
124644,italian
124645,italian
124646,vietnamese
124647,mexican
124648,french
124649,cajun_creole
124650,southern_us
124651,southern_us
124652,japanese
124653,filipino
124654,french
124655,french
124656,chinese
124657,french
124658,indian
124659,cajun_creole
124660,spanish
124661,southern_us
124662,mexican
124663,southern_us
124664,british
124665,southern_us
124666,thai
124667,indian
124668,irish
124669,southern_us
124670,mexican
124671,japanese
124672,cajun_creole
124673,italian
124674,chinese
124675,indian
124676,thai
124677,chinese
124678,chinese
124679,vietnamese
124680,french
124681,italian
124682,southern_us
124683,southern_us
124684,italian
124685,mexican
124686,thai
124687,italian
124688,southern_us
124689,cajun_creole
124690,mexican
124691,cajun_creole
124692,moroccan
124693,mexican
124694,spanish
124695,italian
124696,mexican
124697,french
124698,cajun_creole
124699,filipino
124700,japanese
124701,french
124702,indian
124703,cajun_creole
124704,cajun_creole
124705,french
124706,filipino
124707,russian
124708,greek
124709,indian
124710,greek
124711,spanish
124712,british
124713,mexican
124714,cajun_creole
124715,chinese
124716,italian
124717,southern_us
124718,italian
124719,thai
124720,french
124721,southern_us
124722,italian
124723,vietnamese
124724,cajun_creole
124725,mexican
124726,italian
124727,cajun_creole
124728,filipino
124729,indian
124730,mexican
124731,thai
124732,italian
124733,vietnamese
124734,mexican
124735,mexican
124736,korean
124737,indian
124738,southern_us
124739,vietnamese
124740,indian
124741,greek
124742,irish
124743,mexican
124744,indian
124745,chinese
124746,mexican
124747,indian
124748,italian
124749,filipino
124750,italian
124751,moroccan
124752,italian
124753,italian
124754,mexican
124755,british
124756,mexican
124757,italian
124758,chinese
124759,thai
124760,indian
124761,cajun_creole
124762,chinese
124763,southern_us
124764,cajun_creole
124765,greek
124766,italian
124767,mexican
124768,filipino
124769,southern_us
124770,thai
124771,japanese
124772,mexican
124773,italian
124774,italian
124775,southern_us
124776,british
124777,italian
124778,vietnamese
124779,italian
124780,vietnamese
124781,moroccan
124782,korean
124783,moroccan
124784,southern_us
124785,southern_us
124786,mexican
124787,mexican
124788,british
124789,cajun_creole
124790,mexican
124791,indian
124792,italian
124793,mexican
124794,mexican
124795,mexican
124796,southern_us
124797,italian
124798,italian
124799,italian
124800,italian
124801,chinese
124802,italian
124803,spanish
124804,southern_us
124805,indian
124806,korean
124807,italian
124808,chinese
124809,mexican
124810,italian
124811,italian
124812,brazilian
124813,greek
124814,italian
124815,indian
124816,mexican
124817,italian
124818,italian
124819,indian
124820,jamaican
124821,italian
124822,southern_us
124823,french
124824,british
124825,vietnamese
124826,italian
124827,southern_us
124828,mexican
124829,mexican
124830,italian
124831,southern_us
124832,southern_us
124833,french
124834,korean
124835,southern_us
124836,chinese
124837,indian
124838,thai
124839,cajun_creole
124840,mexican
124841,thai
124842,korean
124843,italian
124844,mexican
124845,french
124846,vietnamese
124847,italian
124848,italian
124849,chinese
124850,japanese
124851,indian
124852,mexican
124853,spanish
124854,southern_us
124855,southern_us
124856,mexican
124857,indian
124858,mexican
124859,chinese
124860,indian
124861,italian
124862,french
124863,southern_us
124864,mexican
124865,southern_us
124866,british
124867,southern_us
124868,indian
124869,mexican
124870,mexican
124871,spanish
124872,indian
124873,filipino
124874,korean
124875,chinese
124876,mexican
124877,italian
124878,cajun_creole
124879,korean
124880,indian
124881,mexican
124882,spanish
124883,indian
124884,mexican
124885,southern_us
124886,italian
124887,french
124888,chinese
124889,filipino
124890,italian
124891,indian
124892,italian
124893,french
124894,chinese
124895,spanish
124896,indian
124897,mexican
124898,british
124899,chinese
124900,thai
124901,russian
124902,spanish
124903,mexican
124904,italian
124905,italian
124906,mexican
124907,mexican
124908,southern_us
124909,british
124910,british
124911,french
124912,cajun_creole
124913,french
124914,vietnamese
124915,mexican
124916,indian
124917,french
124918,mexican
124919,irish
124920,moroccan
124921,irish
124922,chinese
124923,italian
124924,mexican
124925,chinese
124926,cajun_creole
124927,mexican
124928,greek
124929,italian
124930,japanese
124931,indian
124932,southern_us
124933,irish
124934,thai
124935,thai
124936,mexican
124937,korean
124938,southern_us
124939,british
124940,mexican
124941,filipino
124942,mexican
124943,indian
124944,thai
124945,mexican
124946,southern_us
124947,spanish
124948,indian
124949,chinese
124950,french
124951,moroccan
124952,british
124953,italian
124954,brazilian
124955,chinese
124956,southern_us
124957,chinese
124958,southern_us
124959,thai
124960,southern_us
124961,indian
124962,mexican
124963,french
124964,brazilian
124965,italian
124966,thai
124967,vietnamese
124968,italian
124969,thai
124970,italian
124971,southern_us
124972,irish
124973,italian
124974,french
124975,mexican
124976,mexican
124977,cajun_creole
124978,italian
124979,mexican
124980,thai
124981,italian
124982,indian
124983,russian
124984,brazilian
124985,southern_us
124986,mexican
124987,cajun_creole
124988,italian
124989,indian
124990,mexican
124991,thai
124992,indian
124993,french
124994,italian
124995,italian
124996,cajun_creole
124997,mexican
124998,french
124999,chinese
125000,chinese
125001,thai
125002,indian
125003,chinese
125004,cajun_creole
125005,jamaican
125006,jamaican
125007,spanish
125008,thai
125009,french
125010,italian
125011,spanish
125012,korean
125013,british
125014,british
125015,filipino
125016,southern_us
125017,thai
125018,indian
125019,thai
125020,indian
125021,italian
125022,italian
125023,british
125024,mexican
125025,italian
125026,japanese
125027,chinese
125028,indian
125029,indian
125030,vietnamese
125031,mexican
125032,filipino
125033,jamaican
125034,mexican
125035,southern_us
125036,italian
125037,mexican
125038,chinese
125039,french
125040,filipino
125041,cajun_creole
125042,vietnamese
125043,italian
125044,italian
125045,japanese
125046,french
125047,french
125048,greek
125049,italian
125050,japanese
125051,thai
125052,moroccan
125053,cajun_creole
125054,irish
125055,indian
125056,french
125057,mexican
125058,southern_us
125059,southern_us
125060,southern_us
125061,southern_us
125062,southern_us
125063,indian
125064,chinese
125065,jamaican
125066,southern_us
125067,southern_us
125068,indian
125069,moroccan
125070,indian
125071,japanese
125072,southern_us
125073,mexican
125074,filipino
125075,vietnamese
125076,italian
125077,spanish
125078,southern_us
125079,chinese
125080,southern_us
125081,indian
125082,mexican
125083,mexican
125084,indian
125085,thai
125086,indian
125087,indian
125088,mexican
125089,cajun_creole
125090,brazilian
125091,indian
125092,french
125093,italian
125094,chinese
125095,southern_us
125096,mexican
125097,southern_us
125098,thai
125099,southern_us
125100,cajun_creole
125101,italian
125102,italian
125103,moroccan
125104,thai
125105,french
125106,cajun_creole
